,date_x,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker,Sector,reportedEPS,estimatedEPS,surprise,surprisePercentage,inflation,cs_sentiment,close,q_roi
160,2021-12-31,USD,678900000.0,653000000.0,11500000,722500000.0,23300000.0,1576700000.0,491100000.0,-191700000.0,0.0,441200000.0,-10167700000.0,8141700000.0,5190000000.0,0.0,0.0,0,819800000.0,596600000.0,0,0.0,6152200000.0,0,36400000.0,0,-1347100000.0,0.0,453400000.0,AMT,Finance,0.99,1.15,-0.16,-13.913,4.9,67.2,111.52,0.11153194458287641
161,2021-09-30,USD,2096400000.0,94300000.0,2800000,-50300000.0,-18000000.0,318000000.0,314000000.0,0.0,0.0,726200000.0,-1018900000.0,695800000.0,1155100000.0,0.0,0.0,0,578000000.0,578000000.0,0,0.0,1781400000.0,0,33800000.0,0,660000000.0,0.0,723000000.0,AMT,Finance,2.8629,2.3553,0.5076,21.5514,4.8,71.7,100.33,0.12768348881645508
162,2021-06-30,USD,951900000.0,85100000.0,7600000,70800000.0,237700000.0,274800000.0,277900000.0,0.0,0.0,747900000.0,-9066900000.0,8067000000.0,4641800000.0,0.0,0.0,0,551500000.0,551500000.0,0,0.0,4776900000.0,0,24700000.0,0,694700000.0,0.0,746300000.0,AMT,Finance,2.7293,2.3183,0.411,17.7285,4.7,81.2,88.97,0.13961829127705916
163,2021-03-31,USD,1092700000.0,553300000.0,24800000,39400000.0,-18100000.0,253400000.0,324800000.0,0.0,0.0,652300000.0,-438700000.0,-480000000.0,1870000000.0,0.0,0.0,0,544900000.0,544900000.0,0,0.0,1398100000.0,0,1900000.0,0,174000000.0,0.0,645000000.0,AMT,Finance,2.4768,2.2981,0.1787,7.776,3.4,88.3,78.07,0.24951984635083213
164,2020-12-31,USD,1132300000.0,453400000.0,2800000,76500000.0,-57800000.0,1334000000.0,402400000.0,-175500000.0,0.0,361600000.0,-3814000000.0,2734700000.0,2850000000.0,0.0,0.0,0,518700000.0,506400000.0,0,0.0,1693000000.0,0,15600000.0,0,53000000.0,0.0,365100000.0,AMT,Finance,2.1409,2.1321,0.0088,0.4127,3.0,79.0,62.48,0.1802040045334341
165,2020-09-30,USD,960300000.0,69700000.0,14600000,-137500000.0,-77400000.0,215100000.0,243900000.0,0.0,0.0,462900000.0,-331800000.0,-1012600000.0,1335000000.0,0.0,0.0,0,488000000.0,488000000.0,0,0.0,2749200000.0,0,48200000.0,0,417300000.0,0.0,464400000.0,AMT,Finance,1.9578,2.0089,-0.0511,-2.5437,2.6,81.8,52.94,0.0020821502933938696
166,2020-06-30,USD,988800000.0,71200000.0,9500000,41100000.0,15500000.0,210800000.0,210500000.0,0.0,0.0,448400000.0,-385400000.0,99200000.0,1403100000.0,16300000.0,16300000.0,0,478900000.0,478900000.0,0,0.0,3176900000.0,0,6900000.0,0,404400000.0,0.0,446100000.0,AMT,Finance,1.9344,1.9447,-0.0103,-0.5296,3.0,72.5,52.83,0.3994701986754967
167,2020-03-31,USD,800000000.0,575400000.0,100000,11200000.0,210800000.0,217500000.0,214400000.0,0.0,0.0,418600000.0,-253400000.0,-606000000.0,2642300000.0,39700000.0,39700000.0,0,454900000.0,454900000.0,0,0.0,2246000000.0,0,-28600000.0,0,-59400000.0,0.0,415000000.0,AMT,Finance,1.8375,1.9633,-0.1258,-6.4076,2.1,71.8,37.75,-0.4022169437846397
168,2019-12-31,USD,993700000.0,510500000.0,1700000,13700000.0,-29400000.0,623100000.0,314300000.0,12500000.0,0.0,569400000.0,-2586700000.0,1696300000.0,2420000000.0,19600000.0,19600000.0,0,432600000.0,420800000.0,0,0.0,1347000000.0,0,-6800000.0,0,569400000.0,0.0,562700000.0,AMT,Finance,2.228,1.8974,0.3306,17.4238,2.5,99.8,63.15,0.13456701401365434
169,2019-09-30,USD,937200000.0,67700000.0,3300000,-2700000.0,32100000.0,422600000.0,260300000.0,0.0,0.0,505300000.0,-810100000.0,72800000.0,710000000.0,0.0,0.0,0,407100000.0,407100000.0,0,0.0,0.0,0,36100000.0,0,685800000.0,0.0,498600000.0,AMT,Finance,2.0187,1.7652,0.2535,14.361,2.5,95.5,55.66,-0.02368005613050339
170,2019-06-30,USD,1036600000.0,70800000.0,5900000,57600000.0,19400000.0,428700000.0,243500000.0,0.0,0.0,434300000.0,-267400000.0,-597000000.0,920000000.0,0.0,0.0,0,398000000.0,398000000.0,0,0.0,2288100000.0,0,29400000.0,0,614500000.0,0.0,429100000.0,AMT,Finance,1.8606,1.7351,0.1255,7.233,2.6,98.4,57.01,-0.12507673419275622
171,2019-03-31,USD,785100000.0,249000000.0,300000,-112800000.0,33000000.0,416400000.0,220800000.0,0.0,0.0,407600000.0,-323300000.0,-650400000.0,1700000000.0,0.0,0.0,0,377100000.0,377100000.0,0,0.0,2541600000.0,0,27200000.0,0,-188600000.0,0.0,397400000.0,AMT,Finance,1.7309,1.6847,0.0462,2.7423,2.5,97.2,65.16,0.139160839160839
172,2018-12-31,USD,1263200000.0,148900000.0,100000,111200000.0,-9800000.0,1434300000.0,334800000.0,-32100000.0,0.0,292700000.0,-694400000.0,-573400000.0,350000000.0,51600000.0,51600000.0,0,348400000.0,348400000.0,0,0.0,0.0,0,-6800000.0,0,292700000.0,0.0,277600000.0,AMT,Finance,2.2552,2.153,0.1022,4.7469,2.7,91.2,57.2,-0.18726911054276774
173,2018-09-30,USD,753300000.0,258300000.0,1200000,-17300000.0,74700000.0,207400000.0,185500000.0,0.0,0.0,377300000.0,-212100000.0,-222700000.0,250000000.0,82600000.0,82600000.0,0,339500000.0,339500000.0,0,0.0,0.0,0,-68700000.0,0,421100000.0,4700000.0,366900000.0,AMT,Finance,1.6851,1.6635,0.0216,1.2985,2.9,98.6,70.38,0.08110599078341019
174,2018-06-30,USD,940000000.0,153900000.0,19000000,22200000.0,-26500000.0,205200000.0,226400000.0,0.0,0.0,314400000.0,-562400000.0,-628900000.0,915000000.0,98600000.0,98600000.0,0,331300000.0,331300000.0,0,0.0,584900000.0,0,-78400000.0,0,339200000.0,-57500000.0,306700000.0,AMT,Finance,1.6,1.6372,-0.0372,-2.2722,2.9,97.9,65.1,0.12454655380894786
175,2018-03-31,USD,791800000.0,228600000.0,4700000,25000000.0,95400000.0,202400000.0,198500000.0,0.0,0.0,280300000.0,-1280600000.0,817300000.0,1748300000.0,0.0,0.0,0,323200000.0,304300000.0,18900000,0.0,2000000000.0,0,20000000.0,0,324000000.0,-4500000.0,285200000.0,AMT,Finance,1.7048,1.5997,0.1051,6.57,2.7,98.8,57.89,0.042311847317248796
176,2017-12-31,USD,789000000.0,127790000.0,868000,63600000.0,105400000.0,1062400000.0,280400000.0,-191100000.0,0.0,194800000.0,-1290400000.0,500900000.0,0.0,96600000.0,96610000.0,0,302410000.0,283500000.0,18900000,0.0,-1279435000.0,0,-82627000.0,0,194800000.0,0.0,238500000.0,AMT,Finance,1.6542,1.5318,0.1224,7.9906,2.7,95.7,55.54,0.10329757647993643
177,2017-09-30,USD,663800000.0,232319000.0,2568000,12700000.0,163600000.0,203600000.0,183500000.0,0.0,0.0,334700000.0,-296000000.0,-323300000.0,0.0,28300000.0,28366000.0,0,293523000.0,274600000.0,18900000,0.0,0.0,0,-5290000.0,0,29443000.0,-4529000.0,317300000.0,AMT,Finance,1.5432,1.635,-0.0918,-5.6147,2.4,100.7,50.34,0.050281660755268076
178,2017-06-30,USD,794600000.0,121014000.0,4514000,86600000.0,61700000.0,192200000.0,203400000.0,0.0,0.0,388500000.0,-294200000.0,-448500000.0,0.0,494200000.0,494151000.0,0,291250000.0,264500000.0,26800000,0.0,0.0,0,-448410000.0,0,57246000.0,4558000.0,367000000.0,AMT,Finance,1.578,1.505,0.073,4.8505,2.6,93.4,47.93,-0.018431292238378028
180,2021-12-31,USD,24897000000.0,1127000000.0,0,0.0,3776000000.0,31000000.0,1119000000.0,0.0,0.0,39335000000.0,-13938000000.0,38247000000.0,0.0,500000000.0,500000000.0,0,822000000.0,822000000.0,0,0.0,0.0,749000000,249000000.0,0,49206000000.0,0.0,3935000000.0,GS,Finance,10.81,11.76,-0.95,-8.0782,4.9,67.2,20.51,0.06878582595101612
181,2021-09-30,USD,-39260000000.0,1371000000.0,0,0.0,2215000000.0,22000000.0,883000000.0,0.0,0.0,-5378000000.0,-4819000000.0,15620000000.0,0.0,1000000000.0,1000000000.0,0,792000000.0,792000000.0,0,0.0,0.0,748000000,-252000000.0,0,5378000000.0,0.0,5378000000.0,GS,Finance,14.93,10.011,4.919,49.136,4.8,71.7,19.19,-0.22213214430482364
182,2021-06-30,USD,20467000000.0,1127000000.0,0,0.0,-1091000000.0,31000000.0,1353000000.0,0.0,0.0,-19158000000.0,-9221000000.0,37888000000.0,0.0,1000000000.0,1675000000.0,675000000,560000000.0,560000000.0,0,0.0,0.0,675000000,-1000000000.0,0,5486000000.0,0.0,5486000000.0,GS,Finance,15.02,10.1816,4.8384,47.521,4.7,81.2,24.67,-0.019085487077534657
183,2021-03-31,USD,-5183000000.0,1896000000.0,0,0.0,656000000.0,36000000.0,1312000000.0,0.0,0.0,6836000000.0,-2487000000.0,42983000000.0,0.0,2700000000.0,4700000000.0,2000000000,551000000.0,551000000.0,0,0.0,0.0,0,-4700000000.0,0,35313000000.0,0.0,6836000000.0,GS,Finance,18.6,10.1861,8.4139,82.6018,3.4,88.3,25.15,0.20507906085289873
184,2020-12-31,USD,16014000000.0,1443000000.0,0,0.0,444000000.0,30000000.0,1403000000.0,0.0,0.0,14412000000.0,-8923000000.0,-4450000000.0,0.0,0.0,0.0,0,592000000.0,592000000.0,0,0.0,0.0,0,349000000.0,0,2641000000.0,0.0,4506000000.0,GS,Finance,12.5471,7.3621,5.185,70.4283,3.0,79.0,20.87,0.4717912552891397
185,2020-09-30,USD,34936000000.0,1793000000.0,0,0.0,-238000000.0,40000000.0,998000000.0,0.0,0.0,-3367000000.0,2996000000.0,-17330000000.0,0.0,0.0,0.0,0,580000000.0,580000000.0,0,0.0,0.0,0,0.0,0,3367000000.0,0.0,3367000000.0,GS,Finance,9.68,5.5047,4.1753,75.8497,2.6,81.8,14.18,-0.04576043068640645
186,2020-06-30,USD,-11647000000.0,1814000000.0,0,0.0,598000000.0,36000000.0,1065000000.0,0.0,0.0,-2799000000.0,3907000000.0,34850000000.0,0.0,0.0,0.0,0,626000000.0,626000000.0,0,0.0,0.0,0,0.0,0,373000000.0,0.0,373000000.0,GS,Finance,6.26,3.9085,2.3515,60.1637,3.0,72.5,14.86,0.18500797448165862
187,2020-03-31,USD,-53031000000.0,4041000000.0,0,0.0,-2624000000.0,41000000.0,2843000000.0,0.0,0.0,1213000000.0,-32336000000.0,57310000000.0,0.0,1928000000.0,2278000000.0,350000000,538000000.0,538000000.0,0,0.0,0.0,349000000,-2278000000.0,0,-28057000000.0,0.0,1213000000.0,GS,Finance,3.11,3.3599,-0.2499,-7.4377,2.1,71.8,12.54,-0.3822660098522168
188,2019-12-31,USD,49831000000.0,4513000000.0,0,0.0,-71392000000.0,39000000.0,2046000000.0,0.0,0.0,1917000000.0,-3320000000.0,-7059000000.0,0.0,2162000000.0,2762000000.0,600000000,644000000.0,644000000.0,0,0.0,0.0,599000000,-2163000000.0,0,39452000000.0,0.0,1917000000.0,GS,Finance,4.69,5.4858,-0.7958,-14.5065,2.5,99.8,20.3,-0.04470588235294115
189,2019-09-30,USD,9774000000.0,5180000000.0,0,5306000000.0,37748000000.0,52000000.0,2229000000.0,0.0,0.0,1877000000.0,-19584000000.0,12812000000.0,0.0,673000000.0,1173000000.0,500000000,550000000.0,550000000.0,0,0.0,0.0,0,-1173000000.0,0,3002000000.0,0.0,1877000000.0,GS,Finance,4.79,4.8914,-0.1014,-2.073,2.5,95.5,21.25,-0.05973451327433632
190,2019-06-30,USD,8631000000.0,4580000000.0,0,10170000000.0,5600000000.0,39000000.0,2040000000.0,0.0,0.0,2421000000.0,807000000.0,-6230000000.0,0.0,1250000000.0,1250000000.0,0,535000000.0,535000000.0,0,0.0,0.0,0,-751000000.0,0,3208000000.0,0.0,2421000000.0,GS,Finance,5.81,5.032,0.778,15.461,2.6,98.4,22.6,-0.04520490071820871
191,2019-03-31,USD,-44368000000.0,4372000000.0,0,-7888000000.0,29502000000.0,43000000.0,2128000000.0,0.0,0.0,2251000000.0,-2139000000.0,3844000000.0,0.0,1250000000.0,1250000000.0,0,375000000.0,375000000.0,0,0.0,0.0,0,-1250000000.0,0,-42663000000.0,0.0,2251000000.0,GS,Finance,5.71,5.0202,0.6898,13.7405,2.5,97.2,23.67,0.014573510501500353
192,2018-12-31,USD,14244000000.0,4590000000.0,0,-4527000000.0,-13366000000.0,34000000.0,2035000000.0,0.0,0.0,2538000000.0,-1985000000.0,-583000000.0,0.0,1250000000.0,1250000000.0,0,521000000.0,521000000.0,0,0.0,0.0,0,-1250000000.0,0,11676000000.0,0.0,2538000000.0,GS,Finance,4.83,4.7819,0.0481,1.0059,2.7,91.2,23.33,-0.15654374548083883
193,2018-09-30,USD,-5314000000.0,4510000000.0,0,212000000.0,5017000000.0,33000000.0,2196000000.0,0.0,0.0,2524000000.0,-4032000000.0,-3200000000.0,0.0,1244000000.0,1244000000.0,0,382000000.0,382000000.0,0,0.0,0.0,0,-1244000000.0,0,-12546000000.0,0.0,2524000000.0,GS,Finance,6.28,5.3381,0.9419,17.6449,2.9,98.6,27.66,-0.10572259941804074
194,2018-06-30,USD,8598000000.0,4070000000.0,0,-11520000000.0,12022000000.0,40000000.0,2188000000.0,0.0,645000000.0,2565000000.0,-3590000000.0,5906000000.0,0.0,0.0,0.0,0,531000000.0,531000000.0,0,0.0,0.0,0,0.0,0,10914000000.0,0.0,2565000000.0,GS,Finance,5.98,4.649,1.331,28.6298,2.9,97.9,30.93,-0.027052532242843652
195,2018-03-31,USD,-964000000.0,3550000000.0,0,12165000000.0,19708000000.0,45000000.0,1563000000.0,0.0,0.0,2832000000.0,-9213000000.0,20629000000.0,0.0,800000000.0,1450000000.0,650000000,376000000.0,376000000.0,0,0.0,0.0,0,-1450000000.0,0,10452000000.0,0.0,2832000000.0,GS,Finance,6.95,5.5694,1.3806,24.789,2.7,98.8,31.79,-0.12664835164835164
196,2017-12-31,USD,-9105000000.0,-940000000.0,0,-2866000000.0,-23677000000.0,47000000.0,975000000.0,0.0,0.0,-1928000000.0,-8548000000.0,11094000000.0,0.0,1629000000.0,2479000000.0,0,498000000.0,498000000.0,0,0.0,0.0,0,-984000000.0,0,-6559000000.0,0.0,-1928000000.0,GS,Finance,5.68,4.9491,0.7309,14.7683,2.7,95.7,36.4,-0.12183353437876965
197,2017-09-30,USD,2713000000.0,5830000000.0,0,-2902000000.0,3364000000.0,33000000.0,689000000.0,0.0,0.0,2128000000.0,-11123000000.0,14132000000.0,0.0,2174000000.0,2174000000.0,0,395000000.0,395000000.0,0,0.0,0.0,0,-2174000000.0,0,5722000000.0,0.0,2128000000.0,GS,Finance,5.02,4.1463,0.8737,21.0718,2.4,100.7,41.45,0.07216761510605285
198,2017-06-30,USD,1922000000.0,3970000000.0,0,1688000000.0,18006000000.0,29000000.0,683000000.0,0.0,472000000.0,1831000000.0,-5133000000.0,3719000000.0,0.0,1466000000.0,1466000000.0,0,510000000.0,510000000.0,0,0.0,0.0,0,-1466000000.0,0,-12147000000.0,0.0,1831000000.0,GS,Finance,3.95,3.3921,0.5579,16.447,2.6,93.4,38.66,-0.0641491164366983
200,2021-12-31,USD,5008000000.0,0.0,0,2570000000.0,-499000000.0,419000000.0,471000000.0,0.0,0.0,1719000000.0,-11322000000.0,365000000.0,33000000.0,0.0,750000000.0,750000000,358000000.0,358000000.0,0,10000000.0,7750000000.0,0,-740000000.0,0,-5949000000.0,0.0,1719000000.0,AXP,Finance,2.18,1.87,0.31,16.5775,4.9,67.2,336.32,0.19296254256526657
201,2021-09-30,USD,4172000000.0,0.0,0,1593000000.0,-581000000.0,442000000.0,470000000.0,0.0,0.0,1826000000.0,-1216000000.0,-5882000000.0,411000000.0,0.0,0.0,0,366000000.0,366000000.0,0,9000000.0,20000000.0,0,743000000.0,0,1826000000.0,0.0,1826000000.0,AXP,Finance,2.27,1.7545,0.5155,29.3816,4.8,71.7,281.92,0.040679217423403635
202,2021-06-30,USD,3185000000.0,0.0,0,1422000000.0,195000000.0,412000000.0,290000000.0,0.0,0.0,2280000000.0,-2765000000.0,-9877000000.0,288000000.0,0.0,0.0,0,361000000.0,361000000.0,0,14000000.0,0.0,0,14000000.0,0,2280000000.0,0.0,2280000000.0,AXP,Finance,2.8,1.623,1.177,72.52,4.7,81.2,270.9,0.14900114518386554
203,2021-03-31,USD,2280000000.0,0.0,0,-196000000.0,-477000000.0,422000000.0,319000000.0,0.0,0.0,2235000000.0,4774000000.0,461000000.0,-271000000.0,0.0,0.0,0,363000000.0,363000000.0,0,31000000.0,0.0,0,31000000.0,0,7515000000.0,0.0,2235000000.0,AXP,Finance,2.74,1.6178,1.1222,69.3658,3.4,88.3,235.77,0.060021580793094165
204,2020-12-31,USD,3500000000.0,0.0,0,2359000000.0,353000000.0,428000000.0,436000000.0,0.0,0.0,1858000000.0,-5557000000.0,-686000000.0,110000000.0,0.0,0.0,0,362000000.0,362000000.0,0,10000000.0,69000000.0,0,10000000.0,0,1858000000.0,0.0,1438000000.0,AXP,Finance,1.76,1.3021,0.4579,35.1663,3.0,79.0,222.42,0.057481101126800604
205,2020-09-30,USD,2180000000.0,0.0,0,868000000.0,640000000.0,404000000.0,353000000.0,0.0,0.0,1073000000.0,-4957000000.0,-3602000000.0,122000000.0,0.0,0.0,0,363000000.0,363000000.0,0,1000000.0,0.0,0,1000000.0,0,1073000000.0,0.0,1073000000.0,AXP,Finance,1.3,1.352,-0.052,-3.8462,2.6,81.8,210.33,0.033511866738735296
206,2020-06-30,USD,2130000000.0,0.0,0,977000000.0,1101000000.0,374000000.0,354000000.0,0.0,0.0,257000000.0,219000000.0,638000000.0,-1979000000.0,0.0,0.0,0,366000000.0,366000000.0,0,17000000.0,0.0,0,17000000.0,0,257000000.0,0.0,257000000.0,AXP,Finance,0.29,0.0239,0.2661,1113.3891,3.0,72.5,203.51,0.2904064422040453
207,2020-03-31,USD,-2219000000.0,0.0,0,-6229000000.0,-309000000.0,337000000.0,335000000.0,0.0,0.0,367000000.0,21927000000.0,-5418000000.0,-2880000000.0,0.0,0.0,0,383000000.0,383000000.0,0,16000000.0,0.0,0,16000000.0,0,14290000000.0,0.0,367000000.0,AXP,Finance,0.41,1.6718,-1.2618,-75.4755,2.1,71.8,157.71,6.341154090061529e-05
208,2019-12-31,USD,3196000000.0,0.0,0,193000000.0,325000000.0,305000000.0,431000000.0,0.0,0.0,1986000000.0,-5455000000.0,1423000000.0,3601000000.0,0.0,0.0,0,374000000.0,374000000.0,0,9000000.0,-4000000.0,0,9000000.0,0,1986000000.0,0.0,1693000000.0,AXP,Finance,2.03,2.0116,0.0184,0.9147,2.5,99.8,157.7,0.1342875638351435
209,2019-09-30,USD,-1041000000.0,0.0,0,-4450000000.0,-429000000.0,300000000.0,374000000.0,-289000000.0,0.0,1755000000.0,-753000000.0,-398000000.0,37000000.0,0.0,0.0,0,346000000.0,346000000.0,0,11000000.0,3530000000.0,0,11000000.0,0,1755000000.0,0.0,1755000000.0,AXP,Finance,2.08,2.0244,0.0556,2.7465,2.5,95.5,139.03,0.03784711854284861
210,2019-06-30,USD,2930000000.0,0.0,0,-72000000.0,115000000.0,286000000.0,492000000.0,72000000.0,0.0,1761000000.0,-7790000000.0,-1461000000.0,777000000.0,0.0,0.0,0,347000000.0,347000000.0,0,47000000.0,5547000000.0,0,47000000.0,0,1761000000.0,0.0,1761000000.0,AXP,Finance,2.07,2.0246,0.0454,2.2424,2.6,98.4,133.96,0.13583177887061226
211,2019-03-31,USD,8547000000.0,0.0,0,6100000000.0,357000000.0,297000000.0,348000000.0,196000000.0,0.0,1550000000.0,-2709000000.0,-83000000.0,-1099000000.0,0.0,0.0,0,355000000.0,355000000.0,0,19000000.0,3633000000.0,0,19000000.0,0,13270000000.0,0.0,1550000000.0,AXP,Finance,2.01,1.9712,0.0388,1.9683,2.5,97.2,117.94,0.16116963670375117
212,2018-12-31,USD,-1252000000.0,0.0,0,-6254000000.0,-661000000.0,286000000.0,439000000.0,-336000000.0,0.0,1831000000.0,-5444000000.0,3240000000.0,821000000.0,683000000.0,683000000.0,0,354000000.0,354000000.0,0,19000000.0,4489000000.0,0,-664000000.0,0,-10584000000.0,80000000.0,2010000000.0,AXP,Finance,1.74,1.797,-0.057,-3.172,2.7,91.2,101.57,-0.11191746087260657
213,2018-09-30,USD,5086000000.0,0.0,0,2315000000.0,-237000000.0,322000000.0,335000000.0,-76000000.0,0.0,1654000000.0,-5790000000.0,626000000.0,338000000.0,779000000.0,779000000.0,0,325000000.0,325000000.0,0,19000000.0,6474000000.0,0,-760000000.0,0,1654000000.0,0.0,1654000000.0,AXP,Finance,1.88,1.7652,0.1148,6.5035,2.9,98.6,114.37,0.1598215191157084
214,2018-06-30,USD,1709000000.0,0.0,0,249000000.0,-56000000.0,337000000.0,299000000.0,286000000.0,0.0,1623000000.0,-7688000000.0,4184000000.0,182000000.0,4000000.0,4000000.0,0,321000000.0,321000000.0,0,38000000.0,6577000000.0,0,34000000.0,0,1623000000.0,227000000.0,1623000000.0,AXP,Finance,1.84,1.816,0.024,1.3216,2.9,97.9,98.61,0.08042072970307879
215,2018-03-31,USD,3473000000.0,0.0,0,-431000000.0,-37000000.0,348000000.0,237000000.0,-122000000.0,0.0,1634000000.0,-693000000.0,-2949000000.0,-1489000000.0,134000000.0,134000000.0,0,324000000.0,324000000.0,0,11000000.0,3984000000.0,0,-123000000.0,0,-1757000000.0,-178000000.0,1634000000.0,AXP,Finance,1.86,1.7105,0.1495,8.7401,2.7,98.8,91.27,0.0669862052840775
216,2017-12-31,USD,-1289000000.0,0.0,0,4308000000.0,495000000.0,368000000.0,250000000.0,570000000.0,0.0,1821000000.0,-7772000000.0,9662000000.0,932000000.0,1213000000.0,1213000000.0,0,326000000.0,326000000.0,0,47000000.0,12889000000.0,0,-1166000000.0,0,6809000000.0,-40000000.0,-1206000000.0,AXP,Finance,1.58,1.5408,0.0392,2.5441,2.7,95.7,85.54,0.14834205933682387
217,2017-09-30,USD,1356000000.0,0.0,0,2099000000.0,107000000.0,338000000.0,274000000.0,-211000000.0,0.0,1356000000.0,-6312000000.0,-2391000000.0,-1108000000.0,1320000000.0,1320000000.0,0,305000000.0,305000000.0,0,38000000.0,2751000000.0,0,-1282000000.0,0,-4274000000.0,110000000.0,1359000000.0,AXP,Finance,1.6334,1.4762,0.1572,10.649,2.4,100.7,74.49,0.08066154069345699
218,2017-06-30,USD,1340000000.0,0.0,0,1167000000.0,131000000.0,319000000.0,261000000.0,-37000000.0,0.0,1340000000.0,-4858000000.0,2769000000.0,-183000000.0,841000000.0,841000000.0,0,307000000.0,307000000.0,0,13000000.0,8704000000.0,0,-828000000.0,0,1051000000.0,49000000.0,1344000000.0,AXP,Finance,1.47,1.438,0.032,2.2253,2.6,93.4,68.93,0.04661402976009721
219,2017-03-31,USD,1561000000.0,0.0,0,-2069000000.0,-1144000000.0,296000000.0,277000000.0,-795000000.0,0.0,1237000000.0,700000000.0,2205000000.0,-1941000000.0,926000000.0,926000000.0,0,313000000.0,313000000.0,0,31000000.0,8420000000.0,0,-895000000.0,0,4183000000.0,107000000.0,1251000000.0,AXP,Finance,1.34,1.2649,0.0751,5.9372,2.5,97.0,65.86,0.0598648213710975
220,2021-12-31,USD,716066000.0,54161000.0,0,-29414000.0,104853000.0,2024000.0,1992973000.0,0.0,0.0,1300853000.0,-1093489000.0,350468000.0,393536000.0,0.0,0.0,0,468501000.0,468501000.0,0,0.0,0.0,0,0.0,0,1300853000.0,-1999000.0,1248662000.0,PLD,Finance,1.67,0.61,1.06,173.7705,4.9,67.2,2893.59,0.08564857371187595
221,2021-09-30,USD,814073000.0,44900000.0,0,252851000.0,229041000.0,2464000.0,1139445000.0,0.0,0.0,797731000.0,-380568000.0,-443816000.0,100030000.0,0.0,0.0,0,468179000.0,468179000.0,0,0.0,0.0,0,0.0,0,797731000.0,-6064000.0,723538000.0,PLD,Finance,1.04,1.0252,0.0148,1.4436,4.8,71.7,2665.31,0.06343563471543923
222,2021-06-30,USD,649209000.0,90300000.0,0,-27784000.0,63015000.0,2077000.0,1179053000.0,0.0,0.0,650313000.0,-408907000.0,-322664000.0,-54956000.0,0.0,0.0,0,468181000.0,468181000.0,0,0.0,0.0,0,34000.0,0,650313000.0,7734000.0,600176000.0,PLD,Finance,1.01,0.9887,0.0213,2.1543,4.7,81.2,2506.32,0.21158447861628238
223,2021-03-31,USD,816694000.0,89500000.0,0,-18795000.0,-68398000.0,2091000.0,648849000.0,0.0,0.0,399693000.0,-107094000.0,-592313000.0,-115274000.0,0.0,0.0,0,468000000.0,468000000.0,0,0.0,0.0,0,709000.0,0,77988000.0,-39299000.0,367347000.0,PLD,Finance,0.97,0.943,0.027,2.8632,3.4,88.3,2068.63,0.1808057629518003
224,2020-12-31,USD,603670000.0,78490000.0,0,43885000.0,94430000.0,2291000.0,957370000.0,0.0,0.0,308007000.0,-494508000.0,-466200000.0,131539000.0,0.0,0.0,0,430663000.0,430663000.0,0,0.0,0.0,0,348000.0,0,308007000.0,14931000.0,281894000.0,PLD,Finance,0.95,0.9226,0.0274,2.9699,3.0,79.0,1751.88,0.1920794774088188
225,2020-09-30,USD,977986000.0,62800000.0,0,67192000.0,112284000.0,2103000.0,663862000.0,0.0,0.0,332521000.0,-328659000.0,-260325000.0,-80017000.0,0.0,0.0,0,430589000.0,430589000.0,0,0.0,0.0,0,18000.0,0,332521000.0,2062000.0,302694000.0,PLD,Finance,0.9,0.8804,0.0196,2.2263,2.6,81.8,1469.6,0.03960781262158597
226,2020-06-30,USD,676256000.0,57600000.0,0,106496000.0,26553000.0,2290000.0,655917000.0,0.0,0.0,454938000.0,-241990000.0,-696048000.0,62685000.0,0.0,0.0,0,430971000.0,430971000.0,0,0.0,0.0,0,1001000.0,0,454938000.0,3040000.0,406173000.0,PLD,Finance,1.11,0.9871,0.1229,12.4506,3.0,72.5,1413.61,0.21568441963863405
227,2020-03-31,USD,679093000.0,110500000.0,0,-123468000.0,-105648000.0,1175000.0,882103000.0,0.0,0.0,521164000.0,-2009173000.0,1050411000.0,-125166000.0,0.0,34829000.0,0,430766000.0,430766000.0,0,0.0,0.0,0,-33979000.0,0,-280984000.0,-1315000.0,491053000.0,PLD,Finance,0.83,0.8248,0.0052,0.6305,2.1,71.8,1162.81,-0.13029722816412626
228,2019-12-31,USD,616374000.0,12775000.0,0,33376000.0,82316000.0,4364000.0,868688000.0,0.0,0.0,426242000.0,-403104000.0,-156222000.0,184018000.0,0.0,0.0,0,336698000.0,336698000.0,0,0.0,0.0,0,183000.0,0,426242000.0,6813000.0,386991000.0,PLD,Finance,0.84,0.8399,0.0001,0.0119,2.5,99.8,1337.02,0.09681706316652994
