,date_x,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker,Sector,reportedEPS,estimatedEPS,surprise,surprisePercentage,inflation,cs_sentiment,close,q_roi
154,2018-06-30,USD,155163000.0,55990000.0,0,-49078000.0,7896000.0,119330000.0,2603000.0,1339000.0,0.0,106410000.0,39981000.0,-156646000.0,2670000.0,0.0,0.0,0,122851000.0,122851000.0,0,-286000.0,0.0,0,356000.0,0,235140000.0,0.0,100440000.0,ESS,Finance,3.14,3.0954,0.0446,1.4408,2.9,97.9,23.44,0.017802865827182046
155,2018-03-31,USD,268358000.0,44506000.0,0,52496000.0,4600000.0,118441000.0,2873000.0,1294000.0,0.0,96639000.0,-98989000.0,-91417000.0,-179000000.0,3774000.0,3774000.0,0,115603000.0,115603000.0,0,-67000.0,298773000.0,0,-2619000.0,0,77952000.0,0.0,90918000.0,ESS,Finance,3.09,3.0602,0.0298,0.9738,2.7,98.8,23.03,0.14236111111111116
156,2017-12-31,USD,146040000.0,67281000.0,0,-66461000.0,2495000.0,117172000.0,6166000.0,1292000.0,0.0,109662000.0,-82648000.0,-65539000.0,176391000.0,0.0,0.0,0,115515000.0,115515000.0,0,8678000.0,0.0,0,11256000.0,0,-1887000.0,0.0,103613000.0,ESS,Finance,3.01,3.0037,0.0063,0.2097,2.7,95.7,20.16,-0.030303030303030276
157,2017-09-30,USD,251043000.0,45694000.0,0,53828000.0,3184000.0,117451000.0,6501000.0,1163000.0,0.0,85035000.0,-221653000.0,-165993000.0,2609000.0,0.0,0.0,0,115492000.0,115492000.0,0,-188000.0,-467313000.0,0,1873000.0,0,-137378000.0,0.0,79723000.0,ESS,Finance,2.98,2.9668,0.0132,0.4449,2.4,100.7,20.79,-0.15487804878048794
158,2017-06-30,USD,149218000.0,61351000.0,0,-45827000.0,-1082000.0,117939000.0,5610000.0,928000.0,0.0,75795000.0,-83740000.0,34146000.0,-176233000.0,0.0,0.0,0,114761000.0,114761000.0,0,80630000.0,410732000.0,0,96877000.0,0,99541000.0,0.0,70759000.0,ESS,Finance,2.97,2.9151,0.0549,1.8833,2.6,93.4,24.6,0.0012210012210012167
160,2021-12-31,USD,761000000.0,0.0,0,8000000.0,-199000000.0,78000000.0,37000000.0,0.0,0.0,-937000000.0,-2513000000.0,3656000000.0,-102000000.0,300000000.0,300000000.0,0,186000000.0,162000000.0,24000000,0.0,0.0,0,-467000000.0,0,1904000000.0,0.0,438000000.0,RF,Finance,0.43,0.49,-0.06,-12.2449,4.9,67.2,111.52,0.11153194458287641
161,2021-09-30,USD,841000000.0,0.0,0,44000000.0,-275000000.0,98000000.0,17000000.0,0.0,0.0,-198000000.0,1127000000.0,-55000000.0,0.0,0.0,0.0,0,175000000.0,148000000.0,27000000,0.0,647000000.0,0,-167000000.0,0,-198000000.0,0.0,651000000.0,RF,Finance,0.66,0.5314,0.1286,24.2002,4.8,71.7,100.33,0.12768348881645508
162,2021-06-30,USD,709000000.0,0.0,0,145000000.0,-94000000.0,94000000.0,10000000.0,0.0,0.0,168000000.0,-1412000000.0,1377000000.0,0.0,0.0,0.0,0,178000000.0,149000000.0,29000000,0.0,0.0,0,-167000000.0,0,558000000.0,0.0,790000000.0,RF,Finance,0.762,0.5261,0.2359,44.8394,4.7,81.2,88.97,0.13961829127705916
163,2021-03-31,USD,719000000.0,0.0,0,-273000000.0,-360000000.0,101000000.0,27000000.0,0.0,0.0,-207000000.0,-67000000.0,6312000000.0,0.0,0.0,0.0,0,177000000.0,149000000.0,28000000,0.0,0.0,0,0.0,0,6964000000.0,0.0,642000000.0,RF,Finance,0.6391,0.4772,0.1619,33.9271,3.4,88.3,78.07,0.24951984635083213
164,2020-12-31,USD,-1000000.0,0.0,0,-54000000.0,539000000.0,61000000.0,38000000.0,0.0,0.0,4843000000.0,1977000000.0,2507000000.0,0.0,0.0,0.0,0,177000000.0,149000000.0,28000000,0.0,0.0,0,346000000.0,0,4483000000.0,0.0,616000000.0,RF,Finance,0.62,0.4152,0.2048,49.3256,3.0,79.0,62.48,0.1802040045334341
165,2020-09-30,USD,681000000.0,0.0,0,24000000.0,38000000.0,132000000.0,8000000.0,0.0,0.0,-551000000.0,-414000000.0,8000000.0,0.0,0.0,0.0,0,177000000.0,148000000.0,29000000,0.0,0.0,0,346000000.0,0,-551000000.0,0.0,530000000.0,RF,Finance,0.49,0.3269,0.1631,49.8929,2.6,81.8,52.94,0.0020821502933938696
166,2020-06-30,USD,857000000.0,0.0,0,268000000.0,149000000.0,128000000.0,45000000.0,0.0,0.0,-2085000000.0,-1136000000.0,8222000000.0,-3150000000.0,0.0,0.0,0,172000000.0,149000000.0,23000000,0.0,748000000.0,0,346000000.0,0,-1739000000.0,0.0,-214000000.0,RF,Finance,-0.23,0.0688,-0.2988,-434.3023,3.0,72.5,52.83,0.3994701986754967
167,2020-03-31,USD,787000000.0,0.0,0,221000000.0,134000000.0,100000000.0,43000000.0,0.0,0.0,-1113000000.0,-5280000000.0,5634000000.0,1100000000.0,0.0,0.0,0,172000000.0,149000000.0,23000000,0.0,3950000000.0,0,0.0,0,1141000000.0,0.0,162000000.0,RF,Finance,0.15,0.3057,-0.1557,-50.9323,2.1,71.8,37.75,-0.4022169437846397
168,2019-12-31,USD,497000000.0,0.0,0,-98000000.0,2000000.0,10000000.0,51000000.0,0.0,0.0,389000000.0,287000000.0,-1737000000.0,-3351000000.0,132000000.0,132000000.0,0,174000000.0,151000000.0,23000000,0.0,0.0,0,-132000000.0,0,-953000000.0,0.0,389000000.0,RF,Finance,0.4,0.3885,0.0115,2.9601,2.5,99.8,63.15,0.13456701401365434
169,2019-09-30,USD,763000000.0,0.0,0,170000000.0,36000000.0,10000000.0,72000000.0,0.0,0.0,409000000.0,187000000.0,-371000000.0,1151000000.0,589000000.0,589000000.0,0,164000000.0,140000000.0,24000000,0.0,500000000.0,0,-589000000.0,0,579000000.0,0.0,409000000.0,RF,Finance,0.3925,0.3909,0.0016,0.4093,2.5,95.5,55.66,-0.02368005613050339
170,2019-06-30,USD,743000000.0,0.0,0,159000000.0,59000000.0,11000000.0,19000000.0,0.0,0.0,390000000.0,1723000000.0,-1785000000.0,2650000000.0,190000000.0,190000000.0,0,159000000.0,143000000.0,16000000,0.0,8749000000.0,0,-190000000.0,0,681000000.0,0.0,390000000.0,RF,Finance,0.39,0.3932,-0.0032,-0.8138,2.6,98.4,57.01,-0.12507673419275622
171,2019-03-31,USD,578000000.0,0.0,0,222000000.0,267000000.0,12000000.0,36000000.0,0.0,0.0,394000000.0,-1688000000.0,1379000000.0,0.0,190000000.0,190000000.0,0,159000000.0,143000000.0,16000000,0.0,12025000000.0,0,-190000000.0,0,269000000.0,0.0,394000000.0,RF,Finance,0.3731,0.3704,0.0027,0.7289,2.5,97.2,65.16,0.139160839160839
172,2018-12-31,USD,1004000000.0,0.0,0,-38000000.0,-399000000.0,12000000.0,22000000.0,0.0,0.0,406000000.0,-1211000000.0,250000000.0,-1650000000.0,370000000.0,370000000.0,0,164000000.0,148000000.0,16000000,0.0,10950000000.0,0,-370000000.0,0,43000000.0,0.0,406000000.0,RF,Finance,0.38,0.3809,-0.0009,-0.2363,2.7,91.2,57.2,-0.18726911054276774
173,2018-09-30,USD,611000000.0,0.0,0,7000000.0,-128000000.0,14000000.0,55000000.0,0.0,61000000.0,564000000.0,-1120000000.0,-282000000.0,1850000000.0,1282000000.0,1282000000.0,0,117000000.0,101000000.0,16000000,0.0,2700000000.0,0,-1282000000.0,0,-791000000.0,0.0,564000000.0,RF,Finance,0.3723,0.3625,0.0098,2.7034,2.9,98.6,70.38,0.08110599078341019
174,2018-06-30,USD,506000000.0,0.0,0,90000000.0,88000000.0,14000000.0,18000000.0,0.0,0.0,375000000.0,-670000000.0,1265000000.0,1400000000.0,235000000.0,235000000.0,0,117000000.0,101000000.0,16000000,0.0,3750000000.0,0,-235000000.0,0,1101000000.0,0.0,375000000.0,RF,Finance,0.3489,0.332,0.0169,5.0904,2.9,97.9,65.1,0.12454655380894786
175,2018-03-31,USD,154000000.0,0.0,0,-529000000.0,-174000000.0,16000000.0,56000000.0,0.0,0.0,414000000.0,-44000000.0,-906000000.0,-500000000.0,235000000.0,235000000.0,0,118000000.0,102000000.0,16000000,0.0,4350000000.0,0,-235000000.0,0,-796000000.0,0.0,414000000.0,RF,Finance,0.3341,0.3099,0.0242,7.809,2.7,98.8,57.89,0.042311847317248796
176,2017-12-31,USD,293000000.0,0.0,0,119000000.0,181000000.0,17000000.0,69000000.0,0.0,482000000.0,335000000.0,-802000000.0,729000000.0,-100000000.0,500000000.0,500000000.0,0,16000000.0,0.0,16000000,0.0,3805000000.0,0,-500000000.0,0,220000000.0,0.0,335000000.0,RF,Finance,0.34,0.2642,0.0758,28.6904,2.7,95.7,55.54,0.10329757647993643
177,2017-09-30,USD,852000000.0,0.0,0,79000000.0,4000000.0,18000000.0,36000000.0,0.0,407000000.0,311000000.0,559000000.0,-1781000000.0,0.0,500000000.0,500000000.0,0,121000000.0,105000000.0,16000000,0.0,1594000000.0,0,-500000000.0,0,-370000000.0,0.0,311000000.0,RF,Finance,0.2632,0.2527,0.0105,4.1551,2.4,100.7,50.34,0.050281660755268076
178,2017-06-30,USD,420000000.0,0.0,0,-9000000.0,69000000.0,18000000.0,32000000.0,0.0,193000000.0,316000000.0,-433000000.0,-230000000.0,600000000.0,125000000.0,125000000.0,0,100000000.0,84000000.0,16000000,0.0,1250000000.0,0,-125000000.0,0,-243000000.0,0.0,316000000.0,RF,Finance,0.2507,0.2401,0.0106,4.4148,2.6,93.4,47.93,-0.018431292238378028
180,2021-12-31,USD,-2287000000.0,66000000.0,0,4626000000.0,25000000.0,35000000.0,19000000.0,-197000000.0,0.0,446000000.0,-1555000000.0,1497000000.0,0.0,51000000.0,51000000.0,0,60000000.0,60000000.0,0,0.0,0.0,0,-34000000.0,0,-2345000000.0,0.0,446000000.0,RJF,Finance,2.12,1.76,0.36,20.4545,4.9,67.2,20.51,0.06878582595101612
181,2021-09-30,USD,4501000000.0,58000000.0,0,2867000000.0,14000000.0,37000000.0,-25000000.0,-5000000.0,0.0,429000000.0,-1983000000.0,2105000000.0,0.0,1000000.0,1000000.0,0,55000000.0,55000000.0,0,0.0,0.0,0,10000000.0,0,4623000000.0,0.0,429000000.0,RJF,Finance,2.06,1.7071,0.3529,20.6725,4.8,71.7,19.19,-0.22213214430482364
182,2021-06-30,USD,1408000000.0,65000000.0,0,-609000000.0,385000000.0,33000000.0,37000000.0,302000000.0,0.0,307000000.0,-720000000.0,880000000.0,0.0,48000000.0,48000000.0,0,54000000.0,54000000.0,0,0.0,0.0,0,-38000000.0,0,757000000.0,0.0,307000000.0,RJF,Finance,1.8267,1.5743,0.2524,16.0325,4.7,81.2,24.67,-0.019085487077534657
183,2021-03-31,USD,-1188000000.0,70000000.0,0,742000000.0,-18000000.0,32000000.0,37000000.0,377000000.0,0.0,355000000.0,-1314000000.0,1361000000.0,0.0,61000000.0,61000000.0,0,54000000.0,54000000.0,0,0.0,0.0,0,-47000000.0,0,355000000.0,0.0,355000000.0,RJF,Finance,1.6733,1.4547,0.2186,15.0272,3.4,88.3,25.15,0.20507906085289873
184,2020-12-31,USD,1921000000.0,62000000.0,0,4700000000.0,254000000.0,32000000.0,25000000.0,-254000000.0,0.0,312000000.0,-1123000000.0,891000000.0,0.0,35000000.0,18000000.0,0,55000000.0,55000000.0,0,0.0,0.0,0,0.0,0,1689000000.0,0.0,312000000.0,RJF,Finance,1.4933,1.1267,0.3666,32.5375,3.0,79.0,20.87,0.4717912552891397
185,2020-09-30,USD,1399000000.0,74000000.0,0,1096000000.0,40000000.0,31000000.0,27000000.0,-1000000.0,0.0,209000000.0,-1965000000.0,1335000000.0,0.0,50000000.0,50000000.0,0,51000000.0,51000000.0,0,0.0,0.0,0,-43000000.0,0,769000000.0,0.0,209000000.0,RJF,Finance,1.1867,0.8901,0.2966,33.3221,2.6,81.8,14.18,-0.04576043068640645
186,2020-06-30,USD,-288000000.0,26000000.0,0,-1137000000.0,-645000000.0,30000000.0,26000000.0,-329000000.0,0.0,172000000.0,-930000000.0,-4693000000.0,0.0,0.0,0.0,0,51000000.0,51000000.0,0,0.0,0.0,0,12000000.0,0,368000000.0,0.0,172000000.0,RJF,Finance,0.82,0.6453,0.1747,27.0727,3.0,72.5,14.86,0.18500797448165862
187,2020-03-31,USD,2397000000.0,24000000.0,0,2472000000.0,489000000.0,28000000.0,35000000.0,391000000.0,0.0,169000000.0,-1588000000.0,7297000000.0,0.0,203000000.0,203000000.0,0,52000000.0,52000000.0,0,0.0,0.0,0,-185000000.0,0,145000000.0,0.0,169000000.0,RJF,Finance,0.8,0.9722,-0.1722,-17.7124,2.1,71.8,12.54,-0.3822660098522168
188,2019-12-31,USD,546000000.0,62000000.0,0,125000000.0,-99000000.0,30000000.0,36000000.0,-188000000.0,0.0,268000000.0,-502000000.0,654000000.0,6000000.0,19000000.0,19000000.0,0,51000000.0,51000000.0,0,0.0,0.0,0,6000000.0,0,698000000.0,0.0,268000000.0,RJF,Finance,1.26,1.2855,-0.0255,-1.9837,2.5,99.8,20.3,-0.04470588235294115
189,2019-09-30,USD,678000000.0,75000000.0,0,248000000.0,-57000000.0,31000000.0,36000000.0,-3000000.0,0.0,-6764000000.0,-511000000.0,-137000000.0,-50000000.0,162000000.0,162000000.0,0,48000000.0,48000000.0,0,0.0,0.0,0,-150000000.0,0,30000000.0,0.0,265000000.0,RJF,Finance,1.3333,1.2711,0.0622,4.8934,2.5,95.5,21.25,-0.05973451327433632
190,2019-06-30,USD,-121000000.0,61000000.0,0,-82000000.0,-82000000.0,28000000.0,43000000.0,-92000000.0,0.0,257000000.0,-476000000.0,411000000.0,50000000.0,95000000.0,95000000.0,0,48000000.0,48000000.0,0,0.0,0.0,0,-85000000.0,0,257000000.0,19000000.0,259000000.0,RJF,Finance,1.2,1.2159,-0.0159,-1.3077,2.6,98.4,22.6,-0.04520490071820871
191,2019-03-31,USD,-205000000.0,85000000.0,0,-686000000.0,52000000.0,27000000.0,32000000.0,-143000000.0,0.0,249000000.0,-377000000.0,-427000000.0,0.0,41000000.0,41000000.0,0,48000000.0,48000000.0,0,0.0,0.0,0,-21000000.0,0,249000000.0,24000000.0,261000000.0,RJF,Finance,1.2067,1.0895,0.1172,10.7572,2.5,97.2,23.67,0.014573510501500353
192,2018-12-31,USD,225000000.0,62000000.0,0,-631000000.0,-486000000.0,26000000.0,27000000.0,-444000000.0,0.0,247000000.0,-533000000.0,1526000000.0,0.0,480000000.0,480000000.0,0,47000000.0,47000000.0,0,0.0,0.0,0,-457000000.0,0,1218000000.0,-55000000.0,249000000.0,RJF,Finance,1.1933,1.1508,0.0425,3.6931,2.7,91.2,23.33,-0.15654374548083883
193,2018-09-30,USD,660000000.0,73859000.0,0,713276000.0,107800000.0,74803000.0,37472000.0,347000000.0,0.0,256917000.0,-978000000.0,378000000.0,0.0,38000000.0,38183000.0,0,44121000.0,44000000.0,0,0.0,0.0,0,-29531000.0,0,320555000.0,6585000.0,263000000.0,RJF,Finance,1.12,1.2099,-0.0899,-7.4304,2.9,98.6,27.66,-0.10572259941804074
194,2018-06-30,USD,-382000000.0,43297000.0,0,-849055000.0,-387765000.0,3528000.0,25676000.0,17000000.0,0.0,232000000.0,-683000000.0,730000000.0,0.0,1000000.0,1202000.0,0,36587000.0,36000000.0,0,0.0,0.0,0,9349000.0,0,39813000.0,-9404000.0,232000000.0,RJF,Finance,1.0333,1.1477,-0.1144,-9.9678,2.9,97.9,30.93,-0.027052532242843652
195,2018-03-31,USD,184000000.0,55746000.0,0,413034000.0,-78877000.0,3533000.0,34489000.0,251000000.0,0.0,243000000.0,-741000000.0,-668000000.0,-330000000.0,3000000.0,2343000.0,0,38129000.0,39000000.0,0,0.0,0.0,0,15847000.0,0,-757591000.0,-11024000.0,243000000.0,RJF,Finance,1.0867,1.0842,0.0025,0.2306,2.7,98.8,31.79,-0.12664835164835164
196,2017-12-31,USD,422000000.0,28026000.0,0,200310000.0,60521000.0,3136000.0,35949000.0,-124000000.0,0.0,119000000.0,-1074000000.0,980000000.0,-280000000.0,20000000.0,20243000.0,0,32499000.0,32000000.0,0,0.0,0.0,0,5711000.0,0,227857000.0,-3118000.0,119000000.0,RJF,Finance,1.0733,0.9611,0.1122,11.6741,2.7,95.7,36.4,-0.12183353437876965
197,2017-09-30,USD,-2986818000.0,63054000.0,0,-306929000.0,96879000.0,60660000.0,37149000.0,-14688000.0,57106000.0,197268000.0,-647264000.0,1762746000.0,610000000.0,1821000.0,1876000.0,0,31880000.0,31678000.0,0,0.0,100000000.0,0,4403000.0,0,1054193000.0,18250000.0,193254000.0,RJF,Finance,0.98,0.8826,0.0974,11.0356,2.4,100.7,41.45,0.07216761510605285
198,2017-06-30,USD,185351000.0,15940000.0,0,-126807000.0,-200517000.0,3019000.0,29507000.0,87154000.0,69481000.0,185351000.0,-793734000.0,437649000.0,-50000000.0,3116000.0,3116000.0,0,32295000.0,32295000.0,0,0.0,750000000.0,0,4078000.0,0,-20847000.0,12174000.0,183424000.0,RJF,Finance,0.84,0.8462,-0.0062,-0.7327,2.6,93.4,38.66,-0.0641491164366983
200,2021-12-31,USD,265801000.0,0.0,0,-24175000.0,4736000.0,341682000.0,-1052319000.0,-784000.0,0.0,-39105000.0,-7797000.0,-258854000.0,-71348000.0,0.0,0.0,0,179916000.0,179916000.0,0,0.0,0.0,0,2597000.0,0,-850000.0,0.0,-40854000.0,VTR,Finance,-0.1,-0.03,-0.07,-233.3333,4.9,67.2,336.32,0.19296254256526657
201,2021-09-30,USD,231459000.0,0.0,0,15121000.0,23322000.0,318163000.0,1221944000.0,-111000.0,0.0,62774000.0,-595238000.0,286461000.0,160025000.0,0.0,34000.0,0,169134000.0,169134000.0,0,603188000.0,0.0,0,604001000.0,0,-1159170000.0,0.0,60680000.0,VTR,Finance,0.73,0.7342,-0.0042,-0.5721,4.8,71.7,281.92,0.040679217423403635
202,2021-06-30,USD,291263000.0,0.0,0,30165000.0,20134000.0,255547000.0,116744000.0,-384000.0,0.0,88288000.0,-18493000.0,-209006000.0,-154269000.0,0.0,37000.0,0,169075000.0,169075000.0,0,3175000.0,0.0,0,5853000.0,0,-28456000.0,0.0,86391000.0,VTR,Finance,0.73,0.7156,0.0144,2.0123,4.7,81.2,270.9,0.14900114518386554
203,2021-03-31,USD,237593000.0,0.0,0,-4390000.0,5094000.0,319420000.0,176964000.0,-6000.0,0.0,-55398000.0,-102612000.0,-377067000.0,220122000.0,0.0,25000.0,0,168763000.0,168763000.0,0,11075000.0,0.0,0,13156000.0,0,-242086000.0,0.0,-57209000.0,VTR,Finance,0.72,0.7032,0.0168,2.3891,3.4,88.3,235.77,0.060021580793094165
204,2020-12-31,USD,295763000.0,0.0,0,-17964000.0,-169000.0,290474000.0,-356702000.0,-174000.0,0.0,111953000.0,-32330000.0,-442322000.0,-14724000.0,0.0,0.0,0,168446000.0,168446000.0,0,18967000.0,0.0,0,31127000.0,0,111953000.0,0.0,110451000.0,VTR,Finance,0.83,0.7238,0.1062,14.6726,3.0,79.0,222.42,0.057481101126800604
205,2020-09-30,USD,434402000.0,0.0,0,240642000.0,55774000.0,254924000.0,170613000.0,9000.0,0.0,13737000.0,-161455000.0,-674471000.0,-539560000.0,0.0,5000.0,0,168078000.0,168078000.0,0,36395000.0,0.0,0,36390000.0,0,-156876000.0,0.0,12751000.0,VTR,Finance,0.75,0.7123,0.0377,5.2927,2.6,81.8,210.33,0.033511866738735296
206,2020-06-30,USD,405559000.0,0.0,0,-16358000.0,-1305000.0,604233000.0,110830000.0,0.0,0.0,-159235000.0,-169101000.0,-2094528000.0,-2296737000.0,0.0,0.0,0,295981000.0,295981000.0,0,0.0,0.0,0,129000.0,0,-270065000.0,0.0,-157170000.0,VTR,Finance,0.77,0.7441,0.0259,3.4807,3.0,72.5,203.51,0.2904064422040453
207,2020-03-31,USD,314452000.0,0.0,0,-16535000.0,13726000.0,3851000.0,401114000.0,-42000.0,0.0,474730000.0,517181000.0,1911300000.0,2196629000.0,0.0,570000.0,0,296304000.0,296304000.0,0,0.0,0.0,0,2819000.0,0,2742933000.0,0.0,473117000.0,VTR,Finance,0.97,0.893,0.077,8.6226,2.1,71.8,157.71,6.341154090061529e-05
208,2019-12-31,USD,354235000.0,0.0,0,-27391000.0,7605000.0,26275000.0,249335000.0,-9722000.0,0.0,12893000.0,-163420000.0,-254393000.0,-587552000.0,0.0,1842000.0,0,295931000.0,295931000.0,0,-165000.0,0.0,0,38000.0,0,12893000.0,0.0,11443000.0,VTR,Finance,0.93,0.9224,0.0076,0.8239,2.5,99.8,157.7,0.1342875638351435
209,2019-09-30,USD,354329000.0,0.0,2900000,28775000.0,11376000.0,-456784000.0,888791000.0,-3518000.0,0.0,86918000.0,-914152000.0,629935000.0,819926000.0,0.0,361000.0,0,294647000.0,294647000.0,0,76217000.0,0.0,0,84252000.0,0,-801873000.0,0.0,85259000.0,VTR,Finance,0.96,0.9388,0.0212,2.2582,2.5,95.5,139.03,0.03784711854284861
210,2019-06-30,USD,393099000.0,0.0,56800000,21792000.0,16827000.0,231643000.0,295942000.0,-13941000.0,0.0,211898000.0,-439903000.0,44895000.0,269536000.0,0.0,0.0,0,284268000.0,284268000.0,0,767655000.0,0.0,0,793393000.0,0,-84044000.0,-26000.0,210529000.0,VTR,Finance,0.97,0.9538,0.0162,1.6985,2.6,98.4,133.96,0.13583177887061226
211,2019-03-31,USD,336120000.0,0.0,17600000,3490000.0,10706000.0,242051000.0,84704000.0,-2998000.0,0.0,127588000.0,-67824000.0,-259763000.0,-506277000.0,0.0,0.0,0,282874000.0,282874000.0,0,98378000.0,0.0,0,98378000.0,0,8767000.0,234000.0,125785000.0,VTR,Finance,0.99,0.9544,0.0356,3.7301,2.5,97.2,117.94,0.16116963670375117
212,2018-12-31,USD,363845000.0,0.0,0,-12404000.0,-12245000.0,267735000.0,389468000.0,-564000.0,0.0,63302000.0,-340449000.0,-40117000.0,280171000.0,0.0,0.0,0,281895000.0,281895000.0,0,0.0,0.0,0,4524000.0,0,63302000.0,-362000.0,62273000.0,VTR,Finance,0.96,0.9484,0.0116,1.2231,2.7,91.2,101.57,-0.11191746087260657
213,2018-09-30,USD,307286000.0,0.0,19000000,40379000.0,43657000.0,223456000.0,129205000.0,-3998000.0,0.0,103281000.0,-60961000.0,-255829000.0,239018000.0,0.0,0.0,0,281853000.0,281853000.0,0,0.0,0.0,0,543000.0,0,-25924000.0,-52000.0,101972000.0,VTR,Finance,0.99,0.9654,0.0246,2.5482,2.9,98.6,114.37,0.1598215191157084
214,2018-06-30,USD,402317000.0,0.0,136900000,-14936000.0,-8315000.0,228507000.0,104012000.0,-802000.0,0.0,169300000.0,555353000.0,-962743000.0,-471569000.0,0.0,0.0,0,281760000.0,281760000.0,0,0.0,0.0,0,0.0,0,65288000.0,-406000.0,166519000.0,VTR,Finance,1.08,1.0186,0.0614,6.0279,2.9,97.9,98.61,0.08042072970307879
215,2018-03-31,USD,308019000.0,0.0,170200000,-50548000.0,-6790000.0,236927000.0,105956000.0,-1527000.0,0.0,80098000.0,170553000.0,-503248000.0,273843000.0,0.0,0.0,0,281635000.0,281635000.0,0,0.0,0.0,0,0.0,0,-24671000.0,5000.0,78703000.0,VTR,Finance,1.05,1.0146,0.0354,3.4891,2.7,98.8,91.27,0.0669862052840775
216,2017-12-31,USD,346527000.0,0.0,0,-20236000.0,-1744000.0,256422000.0,540394000.0,-26000.0,0.0,393805000.0,-226697000.0,-93073000.0,45000.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,393805000.0,-89000.0,393805000.0,VTR,Finance,1.03,1.0259,0.0041,0.3996,2.7,95.7,85.54,0.14834205933682387
217,2017-09-30,USD,358824000.0,0.0,512500000,15167000.0,47532000.0,218009000.0,117214000.0,0.0,0.0,615191000.0,439554000.0,-805871000.0,20282000.0,0.0,0.0,0,276320000.0,276320000.0,0,0.0,0.0,0,0.0,0,497977000.0,-2618000.0,613958000.0,VTR,Finance,1.04,1.0431,-0.0031,-0.2972,2.4,100.7,74.49,0.08066154069345699
218,2017-06-30,USD,377587000.0,0.0,0,-21441000.0,-33648000.0,228232000.0,129589000.0,0.0,0.0,152968000.0,-117298000.0,-275458000.0,341634000.0,0.0,0.0,0,275597000.0,275597000.0,0,73596000.0,0.0,0,0.0,0,23379000.0,3406000.0,151831000.0,VTR,Finance,1.06,1.051,0.009,0.8563,2.6,93.4,68.93,0.04661402976009721
219,2017-03-31,USD,345814000.0,0.0,0,-29286000.0,3714000.0,220243000.0,309130000.0,-1393000.0,0.0,199148000.0,-1032666000.0,503075000.0,22822000.0,0.0,0.0,0,275368000.0,275368000.0,0,0.0,0.0,0,0.0,0,-195423000.0,-118000.0,198127000.0,VTR,Finance,1.03,1.0205,0.0095,0.9309,2.5,97.0,65.86,0.0598648213710975
220,2021-12-31,USD,1105000000.0,0.0,0,-76000000.0,-1136000000.0,172000000.0,65000000.0,0.0,0.0,530000000.0,-7499000000.0,1836000000.0,86000000.0,200000000.0,200000000.0,0,193000000.0,168000000.0,25000000,0.0,0.0,0,-200000000.0,0,-4558000000.0,0.0,530000000.0,CFG,Finance,1.17,1.13,0.04,3.5398,4.9,67.2,2893.59,0.08564857371187595
221,2021-09-30,USD,1280000000.0,0.0,0,586000000.0,-37000000.0,136000000.0,27000000.0,0.0,0.0,530000000.0,-1284000000.0,1079000000.0,-57000000.0,0.0,0.0,0,200000000.0,167000000.0,33000000,0.0,0.0,0,0.0,0,530000000.0,0.0,530000000.0,CFG,Finance,1.22,1.1542,0.0658,5.7009,4.8,71.7,2665.31,0.06343563471543923
222,2021-06-30,USD,580000000.0,0.0,0,264000000.0,412000000.0,165000000.0,22000000.0,0.0,0.0,648000000.0,-631000000.0,-1968000000.0,-7000000.0,0.0,0.0,0,191000000.0,168000000.0,23000000,0.0,0.0,0,296000000.0,0,648000000.0,0.0,648000000.0,CFG,Finance,1.46,1.1357,0.3243,28.5551,4.7,81.2,2506.32,0.21158447861628238
223,2021-03-31,USD,-690000000.0,0.0,0,-17000000.0,1395000000.0,152000000.0,10000000.0,0.0,0.0,611000000.0,-1072000000.0,3689000000.0,-176000000.0,95000000.0,95000000.0,0,199000000.0,167000000.0,32000000,0.0,0.0,0,-95000000.0,0,1927000000.0,0.0,611000000.0,CFG,Finance,1.41,0.9761,0.4339,44.4524,3.4,88.3,2068.63,0.1808057629518003
224,2020-12-31,USD,866000000.0,0.0,0,432000000.0,332000000.0,115000000.0,53000000.0,0.0,0.0,456000000.0,-637000000.0,3288000000.0,4000000.0,0.0,0.0,0,193000000.0,168000000.0,25000000,0.0,0.0,0,0.0,0,3517000000.0,0.0,456000000.0,CFG,Finance,1.04,0.8822,0.1578,17.8871,3.0,79.0,1751.88,0.1920794774088188
